species,development,temperature,year,plot
Veronica_alpina,0.014492754,9.113805049,2010,PT1
Veronica_alpina,0.014492754,9.113805049,2010,PT2
Veronica_alpina,0.014492754,9.113805049,2010,PT2
Veronica_alpina,0.014492754,9.113805049,2010,PT2
Veronica_alpina,0.014492754,9.113805049,2010,PT2
Veronica_alpina,0.014492754,9.113805049,2010,PT3
Veronica_alpina,0.014492754,9.113805049,2010,PT3
Veronica_alpina,0.014492754,8.28970257,2010,SC3
Veronica_alpina,0.014492754,8.28970257,2010,SC3
Veronica_alpina,0.014492754,8.28970257,2010,SC3
Veronica_alpina,0.014492754,8.28970257,2010,SC3
Veronica_alpina,0.014492754,7.838156936,2011,PC3
Veronica_alpina,0.014492754,7.838156936,2011,PC3
Veronica_alpina,0.014492754,7.838156936,2011,PC3
Veronica_alpina,0.014492754,7.838156936,2011,PC3
Veronica_alpina,0.014492754,7.838156936,2011,PC3
Veronica_alpina,0.014492754,7.838156936,2011,PC3
Veronica_alpina,0.014492754,7.838156936,2011,PC3
Veronica_alpina,0.014492754,7.838156936,2011,PC3
Veronica_alpina,0.014492754,7.838156936,2011,PC3
Veronica_alpina,0.014492754,7.838156936,2011,PC5
Veronica_alpina,0.014492754,9.713353893,2011,PT2
Veronica_alpina,0.014492754,9.713353893,2011,PT2
Veronica_alpina,0.014492754,9.713353893,2011,PT2
Veronica_alpina,0.014492754,9.713353893,2011,PT2
Veronica_alpina,0.014492754,9.713353893,2011,PT2
Veronica_alpina,0.014492754,9.713353893,2011,PT3
Veronica_alpina,0.014492754,9.713353893,2011,PT3
Veronica_alpina,0.014492754,9.713353893,2011,PT3
Veronica_alpina,0.014492754,9.713353893,2011,PT3
Veronica_alpina,0.014492754,9.713353893,2011,PT3
Veronica_alpina,0.014492754,9.713353893,2011,PT5
Veronica_alpina,0.014492754,9.713353893,2011,PT5
Veronica_alpina,0.014492754,9.713353893,2011,PT5
Veronica_alpina,0.014492754,9.713353893,2011,PT5
Veronica_alpina,0.014492754,9.444390182,2011,ST2
Veronica_alpina,0.014492754,9.444390182,2011,ST2
Veronica_alpina,0.014492754,9.444390182,2011,ST2
Veronica_alpina,0.014492754,9.444390182,2011,ST2
Veronica_alpina,0.014492754,8.651099667,2012,PC3
Veronica_alpina,0.014492754,8.651099667,2012,PC3
Veronica_alpina,0.014492754,8.651099667,2012,PC3
Veronica_alpina,0.014492754,8.651099667,2012,PC3
Veronica_alpina,0.014492754,8.651099667,2012,PC3
Veronica_alpina,0.014492754,8.651099667,2012,PC3
Veronica_alpina,0.014492754,8.651099667,2012,PC3
Veronica_alpina,0.014492754,8.651099667,2012,PC3
Veronica_alpina,0.014492754,8.651099667,2012,PC3
Veronica_alpina,0.014492754,8.651099667,2012,PC5
Veronica_alpina,0.014492754,8.651099667,2012,PC5
Veronica_alpina,0.014492754,8.651099667,2012,PC5
Veronica_alpina,0.014492754,8.994659255,2013,PT3
Veronica_alpina,0.014492754,7.978305216,2013,SC2
Veronica_alpina,0.014492754,7.978305216,2013,SC2
Veronica_alpina,0.014492754,7.978305216,2013,SC2
Veronica_alpina,0.014705882,8.235751458,2010,SC2
Veronica_alpina,0.014705882,9.875521907,2010,ST1
Veronica_alpina,0.014705882,9.875521907,2010,ST1
Veronica_alpina,0.014705882,9.875521907,2010,ST1
Veronica_alpina,0.014705882,9.875521907,2010,ST1
Veronica_alpina,0.014705882,9.875521907,2010,ST1
Veronica_alpina,0.014705882,9.875521907,2010,ST1
Veronica_alpina,0.014705882,9.875521907,2010,ST1
Veronica_alpina,0.014705882,9.660993663,2011,PT1
Veronica_alpina,0.014705882,9.45489973,2011,ST3
Veronica_alpina,0.014705882,9.45489973,2011,ST3
Veronica_alpina,0.014705882,9.45489973,2011,ST3
Veronica_alpina,0.014705882,9.45489973,2011,ST3
Veronica_alpina,0.014705882,9.45489973,2011,ST3
Veronica_alpina,0.014705882,9.45489973,2011,ST3
Veronica_alpina,0.014705882,9.45489973,2011,ST3
Veronica_alpina,0.014705882,9.45489973,2011,ST3
Veronica_alpina,0.014705882,9.45489973,2011,ST3
Veronica_alpina,0.014705882,9.45489973,2011,ST3
Veronica_alpina,0.014705882,9.45489973,2011,ST3
Veronica_alpina,0.014705882,7.585961388,2013,PC5
Veronica_alpina,0.014705882,8.98362524,2013,PT1
Veronica_alpina,0.014705882,8.98362524,2013,PT1
Veronica_alpina,0.014925373,9.794706059,2010,ST3
Veronica_alpina,0.014925373,9.794706059,2010,ST3
Veronica_alpina,0.014925373,9.794706059,2010,ST3
Veronica_alpina,0.014925373,9.794706059,2010,ST3
Veronica_alpina,0.014925373,9.794706059,2010,ST3
Veronica_alpina,0.014925373,9.470112798,2011,ST1
Veronica_alpina,0.014925373,9.470112798,2011,ST1
Veronica_alpina,0.014925373,9.470112798,2011,ST1
Veronica_alpina,0.014925373,9.470112798,2011,ST1
Veronica_alpina,0.014925373,9.290120399,2012,SC2
Veronica_alpina,0.014925373,9.290120399,2012,SC2
Veronica_alpina,0.014925373,9.290120399,2012,SC2
Veronica_alpina,0.014925373,9.290120399,2012,SC2
Veronica_alpina,0.014925373,9.290120399,2012,SC2
Veronica_alpina,0.014925373,9.290120399,2012,SC2
Veronica_alpina,0.014925373,9.290120399,2012,SC2
Veronica_alpina,0.014925373,9.290120399,2012,SC2
Veronica_alpina,0.014925373,9.290120399,2012,SC2
Veronica_alpina,0.014925373,9.290120399,2012,SC2
Veronica_alpina,0.014925373,9.290120399,2012,SC2
Veronica_alpina,0.014925373,7.920643747,2013,SC3
Veronica_alpina,0.014925373,7.920643747,2013,SC3
Veronica_alpina,0.014925373,7.920643747,2013,SC3
Veronica_alpina,0.015151515,8.506630518,2012,PC4
Veronica_alpina,0.015151515,9.27007327,2012,SC1
Veronica_alpina,0.015151515,9.27007327,2012,SC1
Veronica_alpina,0.015151515,8.396722627,2013,PT4
Veronica_alpina,0.015151515,8.396722627,2013,PT4
Veronica_alpina,0.015151515,8.396722627,2013,PT4
Veronica_alpina,0.015151515,8.396722627,2013,PT4
Veronica_alpina,0.015151515,8.396722627,2013,PT4
Veronica_alpina,0.015151515,9.680919196,2013,ST4
Veronica_alpina,0.015151515,9.680919196,2013,ST4
Veronica_alpina,0.015151515,9.680919196,2013,ST4
Veronica_alpina,0.015384615,9.299693655,2012,SC4
Veronica_alpina,0.015384615,9.242178777,2012,SC5
Veronica_alpina,0.015384615,9.242178777,2012,SC5
Veronica_alpina,0.015384615,9.242178777,2012,SC5
Veronica_alpina,0.015384615,9.242178777,2012,SC5
Veronica_alpina,0.015384615,10.44335509,2013,ST3
Veronica_alpina,0.015384615,10.44335509,2013,ST3
Veronica_alpina,0.015384615,9.665935433,2013,ST5
Veronica_alpina,0.015384615,9.665935433,2013,ST5
Veronica_alpina,0.015384615,9.665935433,2013,ST5
Veronica_alpina,0.015384615,9.665935433,2013,ST5
Veronica_alpina,0.015384615,9.665935433,2013,ST5
Veronica_alpina,0.015625,8.595891382,2010,PT4
Veronica_alpina,0.015625,8.595891382,2010,PT4
Veronica_alpina,0.015625,8.595891382,2010,PT4
Veronica_alpina,0.015625,8.595891382,2010,PT4
Veronica_alpina,0.015625,8.595891382,2010,PT4
Veronica_alpina,0.015625,8.595891382,2010,PT4
Veronica_alpina,0.015625,8.595891382,2010,PT4
Veronica_alpina,0.015625,8.595891382,2010,PT4
Veronica_alpina,0.015625,8.595891382,2010,PT4
Veronica_alpina,0.015625,8.595891382,2010,PT4
Veronica_alpina,0.015625,9.310608609,2011,PT4
Veronica_alpina,0.015625,9.310608609,2011,PT4
Veronica_alpina,0.015625,9.310608609,2011,PT4
Veronica_alpina,0.015625,9.310608609,2011,PT4
Veronica_alpina,0.015625,9.310608609,2011,PT4
Veronica_alpina,0.015625,9.310608609,2011,PT4
Veronica_alpina,0.015625,9.310608609,2011,PT4
Veronica_alpina,0.015873016,9.612994217,2010,ST4
Veronica_alpina,0.015873016,9.612994217,2010,ST4
Veronica_alpina,0.015873016,9.612994217,2010,ST4
Veronica_alpina,0.015873016,9.612994217,2010,ST4
Veronica_alpina,0.015873016,9.612994217,2010,ST4
Veronica_alpina,0.015873016,9.612994217,2010,ST4
Veronica_alpina,0.015873016,9.612994217,2010,ST4
Veronica_alpina,0.015873016,9.612994217,2010,ST4
Veronica_alpina,0.015873016,9.612994217,2010,ST4
Veronica_alpina,0.015873016,9.612994217,2010,ST4
Veronica_alpina,0.015873016,9.612994217,2010,ST4
Veronica_alpina,0.015873016,9.612994217,2010,ST4
Veronica_alpina,0.015873016,9.612994217,2010,ST4
Veronica_alpina,0.015873016,9.612994217,2010,ST4
Veronica_alpina,0.015873016,9.612994217,2010,ST5
Veronica_alpina,0.015873016,9.612994217,2010,ST5
Veronica_alpina,0.015873016,9.612994217,2010,ST5
Veronica_alpina,0.015873016,9.55630576,2011,ST5
Veronica_alpina,0.015873016,9.55630576,2011,ST5
Veronica_alpina,0.015873016,9.146793452,2012,PC2
Veronica_alpina,0.015873016,9.146793452,2012,PC2
Veronica_alpina,0.015873016,9.146793452,2012,PC2
Veronica_alpina,0.015873016,9.189249936,2013,PT3
Veronica_alpina,0.015873016,9.189249936,2013,PT3
Veronica_alpina,0.015873016,9.189249936,2013,PT3
Veronica_alpina,0.015873016,9.189249936,2013,PT5
Veronica_alpina,0.015873016,9.189249936,2013,PT5
Veronica_alpina,0.015873016,9.189249936,2013,PT5
Veronica_alpina,0.015873016,8.496420774,2013,SC2
Veronica_alpina,0.016129032,9.144695804,2012,PC3
Veronica_alpina,0.016129032,9.144695804,2012,PC3
Veronica_alpina,0.016129032,9.144695804,2012,PC5
Veronica_alpina,0.016129032,9.144695804,2012,PC5
Veronica_alpina,0.016393443,9.55256873,2011,ST4
Veronica_alpina,0.016393443,9.55256873,2011,ST4
Veronica_alpina,0.016393443,9.55256873,2011,ST4
Veronica_alpina,0.016393443,9.55256873,2011,ST4
Veronica_alpina,0.016393443,9.55256873,2011,ST4
Veronica_alpina,0.016393443,9.55256873,2011,ST4
Veronica_alpina,0.016393443,9.55256873,2011,ST4
Veronica_alpina,0.016393443,9.55256873,2011,ST4
Veronica_alpina,0.016393443,9.55256873,2011,ST4
Veronica_alpina,0.016393443,9.55256873,2011,ST4
Veronica_alpina,0.016393443,9.55256873,2011,ST4
Veronica_alpina,0.016393443,9.55256873,2011,ST4
Veronica_alpina,0.016393443,9.55256873,2011,ST4
Veronica_alpina,0.016393443,11.02553984,2012,PT1
Veronica_alpina,0.016393443,9.263268139,2012,SC3
Veronica_alpina,0.016393443,9.263268139,2012,SC3
Veronica_alpina,0.016393443,9.263268139,2012,SC3
Veronica_alpina,0.016393443,9.263268139,2012,SC3
Veronica_alpina,0.016393443,9.263268139,2012,SC3
Veronica_alpina,0.016393443,9.263268139,2012,SC3
Veronica_alpina,0.016393443,9.263268139,2012,SC3
Veronica_alpina,0.016393443,10.93269418,2012,ST3
Veronica_alpina,0.016393443,10.93269418,2012,ST3
Veronica_alpina,0.016393443,10.93269418,2012,ST3
Veronica_alpina,0.016393443,10.93269418,2012,ST3
Veronica_alpina,0.016393443,10.93269418,2012,ST3
Veronica_alpina,0.016393443,10.93269418,2012,ST3
Veronica_alpina,0.016393443,9.151729607,2013,PT2
Veronica_alpina,0.016393443,9.151729607,2013,PT2
Veronica_alpina,0.016393443,9.151729607,2013,PT2
Veronica_alpina,0.016666667,9.292772684,2012,SC4
Veronica_alpina,0.016666667,9.292772684,2012,SC4
Veronica_alpina,0.016666667,10.85283625,2012,ST1
Veronica_alpina,0.016666667,10.85283625,2012,ST1
Veronica_alpina,0.016666667,10.85283625,2012,ST1
Veronica_alpina,0.016666667,10.85283625,2012,ST1
Veronica_alpina,0.016666667,10.85283625,2012,ST1
Veronica_alpina,0.016666667,10.85283625,2012,ST1
Veronica_alpina,0.016666667,10.85283625,2012,ST1
Veronica_alpina,0.016666667,10.93459422,2013,ST3
Veronica_alpina,0.016666667,10.93459422,2013,ST3
Veronica_alpina,0.016666667,10.21319276,2013,ST4
Veronica_alpina,0.016666667,10.21319276,2013,ST4
Veronica_alpina,0.016666667,10.21319276,2013,ST4
Veronica_alpina,0.016949153,9.522011502,2010,PT2
Veronica_alpina,0.016949153,9.522011502,2010,PT2
Veronica_alpina,0.016949153,9.522011502,2010,PT2
Veronica_alpina,0.016949153,9.522011502,2010,PT2
Veronica_alpina,0.016949153,9.522011502,2010,PT2
Veronica_alpina,0.016949153,9.522011502,2010,PT2
Veronica_alpina,0.016949153,9.522011502,2010,PT2
Veronica_alpina,0.016949153,9.522011502,2010,PT2
Veronica_alpina,0.016949153,9.522011502,2010,PT3
Veronica_alpina,0.016949153,9.522011502,2010,PT3
Veronica_alpina,0.016949153,9.522011502,2010,PT3
Veronica_alpina,0.016949153,9.522011502,2010,PT3
Veronica_alpina,0.016949153,9.522011502,2010,PT3
Veronica_alpina,0.016949153,9.522011502,2010,PT3
Veronica_alpina,0.016949153,9.522011502,2010,PT3
Veronica_alpina,0.016949153,9.522011502,2010,PT3
Veronica_alpina,0.016949153,9.522011502,2010,PT3
Veronica_alpina,0.016949153,9.522011502,2010,PT3
Veronica_alpina,0.016949153,9.522011502,2010,PT3
Veronica_alpina,0.016949153,9.522011502,2010,PT3
Veronica_alpina,0.016949153,9.522011502,2010,PT3
Veronica_alpina,0.016949153,9.522011502,2010,PT3
Veronica_alpina,0.016949153,9.522011502,2010,PT3
Veronica_alpina,0.016949153,9.522011502,2010,PT3
Veronica_alpina,0.016949153,9.522011502,2010,PT3
Veronica_alpina,0.016949153,9.522011502,2010,PT3
Veronica_alpina,0.016949153,9.522011502,2010,PT3
Veronica_alpina,0.016949153,9.522011502,2010,PT5
Veronica_alpina,0.016949153,9.522011502,2010,PT5
Veronica_alpina,0.016949153,9.522011502,2010,PT5
Veronica_alpina,0.016949153,9.522011502,2010,PT5
Veronica_alpina,0.016949153,9.522011502,2010,PT5
Veronica_alpina,0.016949153,9.522011502,2010,PT5
Veronica_alpina,0.016949153,9.522011502,2010,PT5
Veronica_alpina,0.016949153,9.522011502,2010,PT5
Veronica_alpina,0.016949153,9.522011502,2010,PT5
Veronica_alpina,0.016949153,9.522011502,2010,PT5
Veronica_alpina,0.016949153,9.522011502,2010,PT5
Veronica_alpina,0.016949153,9.522011502,2010,PT5
Veronica_alpina,0.016949153,9.522011502,2010,PT5
Veronica_alpina,0.016949153,9.522011502,2010,PT5
Veronica_alpina,0.016949153,9.522011502,2010,PT5
Veronica_alpina,0.016949153,9.522011502,2010,PT5
Veronica_alpina,0.016949153,9.522011502,2010,PT5
Veronica_alpina,0.016949153,9.522011502,2010,PT5
Veronica_alpina,0.016949153,9.522011502,2010,PT5
Veronica_alpina,0.016949153,9.522011502,2010,PT5
Veronica_alpina,0.016949153,9.522011502,2010,PT5
Veronica_alpina,0.016949153,9.522011502,2010,PT5
Veronica_alpina,0.016949153,9.596937419,2011,PT2
Veronica_alpina,0.016949153,9.596937419,2011,PT2
Veronica_alpina,0.016949153,9.596937419,2011,PT2
Veronica_alpina,0.016949153,9.596937419,2011,PT2
Veronica_alpina,0.016949153,9.596937419,2011,PT2
Veronica_alpina,0.016949153,9.596937419,2011,PT3
Veronica_alpina,0.016949153,9.596937419,2011,PT3
Veronica_alpina,0.016949153,9.596937419,2011,PT3
Veronica_alpina,0.016949153,9.596937419,2011,PT3
Veronica_alpina,0.016949153,9.596937419,2011,PT3
Veronica_alpina,0.016949153,9.596937419,2011,PT3
Veronica_alpina,0.016949153,9.596937419,2011,PT3
Veronica_alpina,0.016949153,9.596937419,2011,PT3
Veronica_alpina,0.016949153,9.596937419,2011,PT3
Veronica_alpina,0.016949153,9.596937419,2011,PT3
Veronica_alpina,0.016949153,9.596937419,2011,PT3
Veronica_alpina,0.016949153,9.596937419,2011,PT3
Veronica_alpina,0.016949153,9.596937419,2011,PT5
Veronica_alpina,0.016949153,9.596937419,2011,PT5
Veronica_alpina,0.016949153,9.596937419,2011,PT5
Veronica_alpina,0.016949153,9.596937419,2011,PT5
Veronica_alpina,0.016949153,9.596937419,2011,PT5
Veronica_alpina,0.016949153,9.596937419,2011,PT5
Veronica_alpina,0.016949153,9.596937419,2011,PT5
Veronica_alpina,0.016949153,9.596937419,2011,PT5
Veronica_alpina,0.016949153,9.596937419,2011,PT5
Veronica_alpina,0.016949153,9.596937419,2011,PT5
Veronica_alpina,0.016949153,10.860931,2012,PT4
Veronica_alpina,0.016949153,10.860931,2012,PT4
Veronica_alpina,0.016949153,10.860931,2012,PT4
Veronica_alpina,0.016949153,10.860931,2012,PT4
Veronica_alpina,0.016949153,10.860931,2012,PT4
Veronica_alpina,0.016949153,10.860931,2012,PT4
Veronica_alpina,0.016949153,10.860931,2012,PT4
Veronica_alpina,0.016949153,10.860931,2012,PT4
Veronica_alpina,0.016949153,10.860931,2012,PT4
Veronica_alpina,0.016949153,10.860931,2012,PT4
Veronica_alpina,0.016949153,10.860931,2012,PT4
Veronica_alpina,0.016949153,10.79824713,2012,ST5
Veronica_alpina,0.016949153,10.79824713,2012,ST5
Veronica_alpina,0.016949153,10.79824713,2012,ST5
Veronica_alpina,0.016949153,10.79824713,2012,ST5
Veronica_alpina,0.016949153,10.79824713,2012,ST5
Veronica_alpina,0.016949153,10.79824713,2012,ST5
Veronica_alpina,0.017241379,11.10356307,2012,PT2
Veronica_alpina,0.017241379,11.10356307,2012,PT2
Veronica_alpina,0.017241379,11.10356307,2012,PT2
Veronica_alpina,0.017241379,11.10356307,2012,PT2
Veronica_alpina,0.017241379,11.10356307,2012,PT2
Veronica_alpina,0.017241379,11.10356307,2012,PT2
Veronica_alpina,0.01754386,10.58360433,2010,ST1
Veronica_alpina,0.01754386,10.58360433,2010,ST1
Veronica_alpina,0.01754386,10.58360433,2010,ST1
Veronica_alpina,0.01754386,10.58360433,2010,ST2
Veronica_alpina,0.01754386,10.58360433,2010,ST2
Veronica_alpina,0.01754386,10.58360433,2010,ST2
Veronica_alpina,0.01754386,10.58360433,2010,ST2
Veronica_alpina,0.01754386,10.58360433,2010,ST2
Veronica_alpina,0.01754386,11.07022988,2012,PT3
Veronica_alpina,0.01754386,11.07022988,2012,PT3
Veronica_alpina,0.01754386,11.07022988,2012,PT3
Veronica_alpina,0.01754386,11.07022988,2012,PT3
Veronica_alpina,0.01754386,11.07022988,2012,PT3
Veronica_alpina,0.01754386,11.07022988,2012,PT3
Veronica_alpina,0.01754386,11.07022988,2012,PT3
Veronica_alpina,0.01754386,11.07022988,2012,PT5
Veronica_alpina,0.01754386,11.07022988,2012,PT5
Veronica_alpina,0.01754386,11.07022988,2012,PT5
Veronica_alpina,0.01754386,11.07022988,2012,PT5
Veronica_alpina,0.01754386,11.07022988,2012,PT5
Veronica_alpina,0.01754386,11.07022988,2012,PT5
Veronica_alpina,0.01754386,11.06871319,2012,ST2
Veronica_alpina,0.01754386,11.06871319,2012,ST2
Veronica_alpina,0.01754386,9.744225376,2013,PT3
Veronica_alpina,0.01754386,9.744225376,2013,PT3
Veronica_alpina,0.01754386,9.744225376,2013,PT5
Veronica_alpina,0.017857143,10.49949954,2010,ST3
Veronica_alpina,0.017857143,10.49949954,2010,ST3
Veronica_alpina,0.017857143,10.49949954,2010,ST3
Veronica_alpina,0.017857143,10.49949954,2010,ST3
Veronica_alpina,0.017857143,10.49949954,2010,ST3
Veronica_alpina,0.017857143,10.49949954,2010,ST3
Veronica_alpina,0.017857143,10.49949954,2010,ST3
Veronica_alpina,0.017857143,11.03144498,2012,PT1
Veronica_alpina,0.017857143,11.03144498,2012,PT1
Veronica_alpina,0.017857143,10.79757962,2013,ST1
Veronica_alpina,0.018181818,10.90195959,2012,ST3
Veronica_alpina,0.018181818,9.723090767,2013,PT2
Veronica_alpina,0.018181818,10.72860567,2013,ST4
Veronica_alpina,0.018181818,10.72860567,2013,ST4
Veronica_alpina,0.018518519,9.107219773,2011,PT4
Veronica_alpina,0.018518519,9.107219773,2011,PT4
Veronica_alpina,0.018518519,10.77019654,2012,ST4
Veronica_alpina,0.018518519,10.77019654,2012,ST4
Veronica_alpina,0.018518519,10.77019654,2012,ST4
Veronica_alpina,0.018518519,10.77019654,2012,ST4
Veronica_alpina,0.018518519,10.77019654,2012,ST4
Veronica_alpina,0.018518519,10.77019654,2012,ST4
Veronica_alpina,0.018518519,10.77019654,2012,ST4
Veronica_alpina,0.018518519,10.77019654,2012,ST4
Veronica_alpina,0.018518519,10.77019654,2012,ST4
Veronica_alpina,0.018518519,10.77019654,2012,ST4
Veronica_alpina,0.018867925,10.70816315,2012,PT2
Veronica_alpina,0.019230769,10.33387287,2010,ST4
Veronica_alpina,0.019230769,10.33387287,2010,ST4
Veronica_alpina,0.019230769,10.33387287,2010,ST4
Veronica_alpina,0.019230769,10.33387287,2010,ST4
Veronica_alpina,0.019230769,10.33387287,2010,ST4
Veronica_alpina,0.019230769,10.33387287,2010,ST4
Veronica_alpina,0.019230769,10.33387287,2010,ST4
Veronica_alpina,0.019230769,10.33387287,2010,ST4
Veronica_alpina,0.019230769,10.33387287,2010,ST4
Veronica_alpina,0.019230769,10.33387287,2010,ST4
Veronica_alpina,0.019230769,10.33387287,2010,ST4
Veronica_alpina,0.019230769,10.66380906,2012,PT3
Veronica_alpina,0.019230769,10.28609183,2013,PT3
Veronica_alpina,0.019230769,10.28609183,2013,PT3
Veronica_alpina,0.019230769,10.28609183,2013,PT5
Veronica_alpina,0.019230769,10.28609183,2013,PT5
Veronica_alpina,0.020833333,10.16548661,2010,PT5
Veronica_alpina,0.020833333,10.16548661,2010,PT5
Veronica_alpina,0.020833333,10.16548661,2010,PT5
Veronica_alpina,0.020833333,10.16548661,2010,PT5
Veronica_alpina,0.020833333,10.16548661,2010,PT5
Veronica_alpina,0.020833333,10.16548661,2010,PT5
Veronica_alpina,0.020833333,10.16548661,2010,PT5
Veronica_alpina,0.020833333,10.16548661,2010,PT5